,17.955955335649577,-0.3459999621101133,339.3,339.3,NONE,,339.2,False,low,1,2020-04-21 09:26:00.607485+05:30
,20.14837673303363,1.9559702561599863,340.8,341,NONE,,339.2,False,low,2,2020-04-21 09:35:04.882514+05:30
,18.182137729495707,-0.7807923789365958,335.25,335.05,NONE,,339.2,False,low,2,2020-04-21 11:15:05.282912+05:30
,18.213866380276073,-0.08126575192090968,335.3,335.3,NONE,,339.2,False,low,2,2020-04-21 11:25:04.827639+05:30
,15.78186643530421,-0.1652475447110362,331.85,332,NONE,,339.2,False,low,2,2020-04-21 11:35:05.300653+05:30
,21.689698209935557,-0.45309682502413295,333.5,334.05,NONE,,339.2,False,low,2,2020-04-21 11:45:04.699563+05:30
,26.701092115733417,3.7534865449500217,335.4,335.4,NONE,,339.2,False,low,2,2020-04-21 11:55:07.546822+05:30
,29.354720008618557,-0.8920280381811523,335.9,336,NONE,,339.2,False,low,2,2020-04-21 12:05:04.906555+05:30
,29.86887174555767,0.9407219042708732,335.85,335.65,NONE,,339.2,False,low,2,2020-04-21 12:15:04.628417+05:30
12454,30.525813582265087,2.170078917521039,334.65,334.6,BUY,up,334.6,False,low,2,2020-04-21 12:45:04.315409+05:30
12454,28.526488532762826,0.9009051449376955,333.7,333.9,HOLD,up,334.6,False,low,2,2020-04-21 12:55:08.177386+05:30
12454,26.98711861565944,-0.36267510552596605,333.0,330.3,HOLD,up,334.6,False,low,2,2020-04-21 13:23:45.923974+05:30
12454,26.98711861565944,-0.36267510552596605,333.0,330.55,SELL,,334.6,False,low,2,2020-04-21 13:23:50.949037+05:30
,25.006263200347803,1.5858733483028544,330.65,330.35,NONE,,334.6,False,low,2,2020-04-21 13:25:08.007394+05:30
13357,34.9086254846752,1.6140220536335192,333.55,333.8,BUY,up,333.8,False,low,2,2020-04-21 13:35:07.931392+05:30
13357,31.077622017333653,-0.7944281779388831,331.65,331.7,HOLD,up,333.8,False,low,2,2020-04-21 13:45:01.783199+05:30
13357,34.14815068789747,2.5186611147668145,332.7,332.65,HOLD,up,333.8,False,low,2,2020-04-21 13:55:07.793753+05:30
13357,32.39666075685946,0.3956307737784641,332.2,332.2,HOLD,up,333.8,False,low,2,2020-04-21 14:05:07.789594+05:30
13357,33.17427004255315,0.0,332.4,332.45,HOLD,up,333.8,False,low,2,2020-04-21 14:15:08.852999+05:30
13357,44.250280703848965,0.311959151566505,335.6,335.65,HOLD,up,333.8,False,low,2,2020-04-21 14:25:05.122065+05:30
13357,44.250280703848965,0.311959151566505,335.6,335.6,SELL,,333.8,True,low,2,2020-04-21 14:25:05.338889+05:30
,45.869137610657596,-2.5435323122843485,336.05,336.1,NONE,,333.8,False,,0,2020-04-21 14:35:04.817717+05:30
,40.11395963214445,-0.8099818981069618,333.35,333.2,NONE,,333.8,False,,0,2020-04-21 14:45:05.187213+05:30
,39.250177087830245,-2.11772712404084,332.9,332.95,NONE,,333.8,False,,0,2020-04-21 14:55:05.120478+05:30
