,23.915143068371677,-27.913152337635353,1779.3,1780.5,NONE,,1765,False,low,1,2020-04-21 09:15:22.730468+05:30
,26.16661515452617,-0.8234589407811939,1785.25,1786.85,NONE,,1765.0,False,low,1,2020-04-21 09:25:03.319214+05:30
,19.571905812575466,-0.2787695696357133,1766.0,1765.7,NONE,,1765.0,False,low,2,2020-04-21 09:35:04.940282+05:30
,16.372546258186233,-0.8939437910163264,1753.2,1753.85,NONE,,1765.0,False,low,1,2020-04-21 09:55:04.535227+05:30
,15.728962398230152,1.2064358030024351,1744.95,1744.95,NONE,,1765.0,False,,0,2020-04-21 10:05:04.428189+05:30
,27.65984065282848,0.04292919781163107,1757.8,1757.8,NONE,,1765.0,False,,0,2020-04-21 10:15:01.639573+05:30
,25.992551335618714,-0.2685303202724043,1752.55,1752.6,NONE,,1765.0,False,,0,2020-04-21 10:25:04.695630+05:30
,31.22868075389414,-0.6233101076307435,1758.5,1758.5,NONE,,1765.0,False,,0,2020-04-21 10:35:01.198642+05:30
,31.92016806995798,0.9486125505774794,1758.9,1759.15,NONE,,1765.0,False,,0,2020-04-21 10:45:08.499646+05:30
,31.85140251323709,0.2302251967256126,1758.8,1759.2,NONE,,1765.0,False,,0,2020-04-21 10:55:08.265881+05:30
,28.752033197909142,-0.42467838611983666,1751.25,1751.25,NONE,,1765.0,False,,0,2020-04-21 11:05:01.968846+05:30
,29.280138880310773,2.6592327242433242,1748.05,1748.8,NONE,,1765.0,False,,0,2020-04-21 11:15:05.624755+05:30
,31.492031237794436,-1.1702704196372906,1749.15,1749.55,NONE,,1765.0,False,,0,2020-04-21 11:25:04.875572+05:30
,31.02252356399913,-0.020701058223977498,1747.95,1747.8,NONE,,1765.0,False,,0,2020-04-21 11:35:05.106570+05:30
,29.86881699517646,-0.8059653826677362,1745.2,1745.2,NONE,,1765.0,False,,0,2020-04-21 11:45:04.709537+05:30
,34.204030529649216,2.9435116814199347,1750.65,1750.05,NONE,,1765.0,False,,0,2020-04-21 11:55:04.293148+05:30
,38.241574459866015,1.8671571625070484,1755.0,1755,NONE,,1765.0,False,,0,2020-04-21 12:05:00.841202+05:30
,35.09111455161435,-0.1383203726871045,1750.6,1750.6,NONE,,1765.0,False,,0,2020-04-21 12:15:04.641373+05:30
,32.945823390382586,-1.763709691823692,1746.7,1746.6,NONE,,1765.0,False,,0,2020-04-21 12:25:08.294278+05:30
,31.190720849192346,0.1662095163783306,1742.95,1742.95,NONE,,1765.0,False,,0,2020-04-21 12:35:03.312963+05:30
,31.842032695707417,3.980601253171571,1739.5,1739.5,NONE,,1765.0,False,,0,2020-04-21 12:45:04.314414+05:30
,28.141214017093276,0.0,1736.0,1736,NONE,,1765.0,False,,0,2020-04-21 12:55:04.816365+05:30
,32.914468191555926,0.6872421685584982,1736.5,1735.2,NONE,,1765.0,False,,0,2020-04-21 13:25:04.248015+05:30
,37.25795228826668,3.614529265501858,1740.35,1740.35,NONE,,1765.0,False,,0,2020-04-21 13:35:07.915772+05:30
,40.28028097997618,0.3142533227085167,1743.3,1743.25,NONE,,1765.0,False,,0,2020-04-21 13:45:01.783199+05:30
,40.375984404336926,1.267433983902329,1742.9,1742.9,NONE,,1765.0,False,,0,2020-04-21 13:55:08.194727+05:30
,42.743585015144305,0.48637256258123074,1745.15,1745.15,NONE,,1765.0,False,,0,2020-04-21 14:05:04.562747+05:30
,40.46789672467236,-0.4380013963347338,1742.4,1742.45,NONE,,1765.0,False,,0,2020-04-21 14:15:08.947727+05:30
,39.62525314724898,-0.4525215460384473,1741.35,1741.35,NONE,,1765.0,False,,0,2020-04-21 14:25:05.313198+05:30
,39.246776090100795,-1.2633289975883102,1740.8,1740.8,NONE,,1765.0,False,,0,2020-04-21 14:35:04.856102+05:30
,37.293991572742115,-2.0798079009010237,1738.55,1738.5,NONE,,1765.0,False,,0,2020-04-21 14:45:05.197846+05:30
,40.51159118624099,-4.076894229854851,1740.6,1740.75,NONE,,1765.0,False,,0,2020-04-21 14:55:05.129363+05:30
