,18.223746884842953,0.0,180.3,180.35,NONE,,179.9,False,,0,2020-04-20 11:55:03.174880+05:30
,18.072902471032535,0.0,180.25,180.25,NONE,,179.9,False,,0,2020-04-20 12:05:01.965351+05:30
,19.046093338738686,2.1762249255295956,180.0,180.2,NONE,,179.9,False,,0,2020-04-20 12:15:02.169354+05:30
,28.03146989582619,2.488153926831785,180.7,180.65,NONE,,179.9,False,,0,2020-04-20 12:25:01.953890+05:30
,25.10926707715612,0.0,180.4,180.5,NONE,,179.9,False,,0,2020-04-20 12:35:01.494831+05:30
,24.507691382905577,0.7051677194958899,180.15,180.15,NONE,,179.9,False,,0,2020-04-20 12:45:02.337372+05:30
,28.62344245983401,2.07644394865099,180.45,180.45,NONE,,179.9,False,,0,2020-04-20 12:55:02.543959+05:30
,26.84444361717148,-1.1000191723296666,180.2,180.2,NONE,,179.9,False,,0,2020-04-20 13:05:01.763165+05:30
,27.883148669203763,0.7719000187240965,180.3,180.25,NONE,,179.9,False,,0,2020-04-20 13:15:02.332170+05:30
,27.94184896678786,0.8306003163081925,180.3,180.25,NONE,,179.9,False,,0,2020-04-20 13:25:03.091449+05:30
,25.63386568670103,0.0,180.0,180,NONE,,179.9,False,,0,2020-04-20 13:35:01.775957+05:30
,29.090952646002208,1.751449964052867,180.2,180.2,NONE,,179.9,False,,0,2020-04-20 13:45:01.429670+05:30
,26.31455289804471,-0.6914266046057946,179.95,179.95,NONE,,179.9,False,,0,2020-04-20 13:55:02.901991+05:30
,25.931523510101314,-0.7242597009733771,179.9,179.95,NONE,,179.9,False,,0,2020-04-20 14:05:01.760563+05:30
,28.72309294840511,1.0571750901742405,180.1,180.05,NONE,,179.9,False,,0,2020-04-20 14:15:01.724813+05:30
,41.860951245563875,4.852205817146796,180.85,180.8,NONE,,179.9,False,,0,2020-04-20 14:25:02.130856+05:30
,46.21635515097941,2.8999610086202665,181.15,181.2,NONE,,179.9,False,,0,2020-04-20 14:35:02.145181+05:30
,45.653781577031765,-1.241785763117349,181.1,181.15,NONE,,179.9,False,,0,2020-04-20 14:45:01.466366+05:30
,45.56877631783621,2.2111958207071183,181.05,181.05,NONE,,179.9,False,,0,2020-04-20 14:55:02.273524+05:30
