,44.47202064884475,-2.907271363520742,917.0,917.5,NONE,,921.65,False,,0,False,2020-04-22 09:15:01.614343+05:30
,44.657927115034674,3.2359698597384394,916.5,916.2,NONE,,921.65,False,,0,False,2020-04-22 09:25:07.439413+05:30
,40.735239927165225,-3.1062904151722677,913.6,913.6,NONE,,921.65,False,,0,False,2020-04-22 09:35:04.140827+05:30
,36.410040898245256,0.35785709508179053,909.4,909,NONE,,921.65,False,,0,False,2020-04-22 09:45:07.582644+05:30
,39.792203478537104,-0.22620179595801915,911.35,911.15,NONE,,921.65,False,,0,False,2020-04-22 09:55:08.118328+05:30
,39.69527917682501,0.1822571302242082,911.2,911.15,NONE,,921.65,False,,0,False,2020-04-22 10:05:08.050393+05:30
,39.02257157207656,0.09775597828656402,910.65,910.35,NONE,,921.65,False,,0,False,2020-04-22 10:15:04.945424+05:30
,38.615285078402714,-0.30953051538728005,910.35,910.35,NONE,,921.65,False,,0,False,2020-04-22 10:25:04.706364+05:30
,41.42438059844608,2.809095520043364,911.75,911.35,NONE,,921.65,False,,0,False,2020-04-22 10:35:04.677880+05:30
,52.37530524996972,0.0,918.25,918.1,NONE,,921.65,False,,0,False,2020-04-22 10:45:07.140331+05:30
,50.72758193773057,-0.08167290773020142,917.2,917.1,NONE,,921.65,False,,0,False,2020-04-22 10:55:04.972675+05:30
,54.74389308319875,3.9346382377379783,919.95,920.75,NONE,,921.65,False,,0,False,2020-04-22 11:05:04.290109+05:30
,57.93463244616782,-0.27570724189239826,922.4,922.75,NONE,,921.65,False,,0,False,2020-04-22 11:15:08.039135+05:30
,48.67701681477101,-0.42083407767561454,916.4,916.45,NONE,,921.65,False,,0,False,2020-04-22 11:25:06.907476+05:30
,49.677925980377076,0.580075087930453,917.1,917.05,NONE,,921.65,False,,0,False,2020-04-22 11:35:04.416626+05:30
,52.72394961873257,3.046023638355493,919.2,920,NONE,,921.65,False,,0,False,2020-04-22 11:45:04.274512+05:30
,53.781794873306374,-0.08771562891634943,919.95,920,NONE,,921.65,False,,0,False,2020-04-22 11:55:04.210606+05:30
,53.869510502222724,0.0,920.0,920.1,NONE,,921.65,False,,0,False,2020-04-22 12:05:04.173423+05:30
,49.60066938890044,-4.2688411133222814,917.55,916.95,NONE,,921.65,False,,0,False,2020-04-22 12:15:01.088525+05:30
,48.723593560913855,-0.879925755961402,917.0,917,NONE,,921.65,False,,0,False,2020-04-22 12:25:04.704870+05:30
,53.56432469314601,0.25099037684491066,919.85,919.85,NONE,,921.65,False,,0,False,2020-04-22 12:35:08.086549+05:30
,51.015462051666006,-2.297872264635096,918.45,918.4,NONE,,921.65,False,,0,False,2020-04-22 12:45:01.923576+05:30
,53.580108118033635,-0.10130229691321802,919.95,919.85,NONE,,921.65,False,,0,False,2020-04-22 12:55:05.226990+05:30
,53.674254249101686,0.09414613106805092,920.0,919.95,NONE,,921.65,False,,0,False,2020-04-22 13:05:05.086392+05:30
,51.557094250275945,-0.43799780209570116,919.0,919.1,NONE,,921.65,False,,0,False,2020-04-22 13:15:08.052355+05:30
,53.38124828924568,1.3861562368740366,919.9,919.7,NONE,,921.65,False,,0,False,2020-04-22 13:25:07.124502+05:30
,43.36404822079535,0.0,914.7,914.85,NONE,,921.65,False,,0,False,2020-04-22 13:35:08.912047+05:30
,47.27316792638844,0.20624825783992407,916.6,916.6,NONE,,921.65,False,,0,False,2020-04-22 13:45:10.427222+05:30
,51.436100296659,4.369180628110485,918.8,919,NONE,,921.65,False,,0,False,2020-04-22 13:55:01.676843+05:30
,52.80412819898377,1.3680279023247692,919.55,919.25,NONE,,921.65,False,,0,False,2020-04-22 14:05:01.257105+05:30
,64.63922710867612,-0.2097104650238748,927.9,927.5,NONE,,921.65,False,,0,False,2020-04-22 14:15:04.782453+05:30
,64.26466679460074,0.24651125641661054,927.8,927,NONE,,921.65,False,,0,False,2020-04-22 14:25:07.790943+05:30
,67.79486023931193,3.776704701127798,931.0,930,NONE,,921.65,False,,0,False,2020-04-22 14:35:04.222054+05:30
,66.74987055665167,0.2476476394109568,929.95,929.95,NONE,,921.65,False,,0,False,2020-04-22 14:45:08.830660+05:30
