,54.67919899426199,-0.9003402720168197,1372.0,1356.6,NONE,,1350.15,False,,0,False,2020-04-24 09:15:02.677192+05:30
,39.55230601234506,-1.681050297424612,1357.9,1360.35,NONE,,1350.15,False,,0,False,2020-04-24 09:35:01.396172+05:30
,46.021555234805724,5.753640751420811,1363.4,1366,NONE,,1350.15,False,,0,False,2020-04-24 09:45:08.574632+05:30
,71.35912983432397,8.900088294355555,1395.55,1396.55,NONE,,1350.15,False,high,1,False,2020-04-24 11:15:01.221259+05:30
,74.91374014054428,3.5802562094835366,1402.9,1406.4,NONE,,1350.15,False,high,2,False,2020-04-24 11:25:00.918424+05:30
,81.12737446983255,6.298599673826629,1421.0,1416,NONE,,1350.15,False,high,3,False,2020-04-24 11:35:04.308150+05:30
,79.17709105875194,-1.2684560724667193,1417.4,1414.1,NONE,,1350.15,False,high,4,False,2020-04-24 11:45:02.030766+05:30
,74.67429375250516,-0.9808389677648393,1413.45,1420.55,NONE,,1350.15,False,high,5,False,2020-04-24 11:55:01.656511+05:30
,79.84430103233615,2.655785909515842,1427.1,1431,NONE,,1350.15,False,high,6,False,2020-04-24 12:05:08.230664+05:30
,82.92369528304003,2.3435898856319994,1439.45,1437,NONE,,1350.15,False,high,7,False,2020-04-24 12:15:05.008402+05:30
,83.11957291166098,0.21737095811430152,1440.3,1439.4,NONE,,1350.15,False,high,7,False,2020-04-24 12:25:04.489136+05:30
,83.41403735403568,1.4011725892536049,1444.4,1446,NONE,,1350.15,False,high,7,False,2020-04-24 12:35:10.856092+05:30
,86.67645136794822,3.1854720754943315,1461.5,1465.95,NONE,,1350.15,False,high,8,False,2020-04-24 12:45:04.300177+05:30
,88.95249894181102,2.0794648321879663,1478.2,1479.7,NONE,,1350.15,False,high,9,False,2020-04-24 12:55:06.338232+05:30
1354,68.45860002337392,-20.835295884896283,1452.95,1454.7,SELL,down,1454.7,False,high,9,False,2020-04-24 13:05:04.781934+05:30
1354,68.45860002337392,-20.835295884896283,1452.95,1468.8,BUY,,1454.7,False,high,9,False,2020-04-24 13:08:12.175469+05:30
,74.59866462206092,2.832306253428243,1470.55,1462.8,NONE,,1454.7,False,high,9,False,2020-04-24 13:15:05.242590+05:30
13259,67.12107533406959,-6.2417165441738405,1455.15,1457.4,SELL,down,1457.4,False,high,9,False,2020-04-24 13:25:09.869541+05:30
13259,66.19959102891022,-3.4169553341328083,1453.95,1454.8,HOLD,down,1457.4,False,high,9,False,2020-04-24 13:35:04.367588+05:30
13259,67.74060721983759,1.3583128204692798,1458.5,1455,HOLD,down,1457.4,False,high,9,False,2020-04-24 13:45:04.978329+05:30
13259,65.17796723329593,-1.7772493513753886,1453.4,1448.7,HOLD,down,1457.4,False,high,9,False,2020-04-24 13:55:01.831687+05:30
13259,59.78349941729093,-1.5144960996243668,1444.75,1438.4,HOLD,down,1457.4,False,high,9,False,2020-04-24 14:05:05.176479+05:30
13259,54.010039416867485,-2.1489048625597604,1434.45,1440.5,HOLD,down,1457.4,False,high,9,False,2020-04-24 14:15:06.174601+05:30
13259,53.47527902619407,-1.2597516673698905,1433.6,1435.85,HOLD,down,1457.4,True,high,9,False,2020-04-24 14:25:07.830800+05:30
13259,57.70661033473176,1.929785750953819,1442.05,1444.05,HOLD,down,1457.4,True,high,9,False,2020-04-24 14:35:04.334737+05:30
13259,57.33707224775398,-0.8871762178803664,1441.85,1441.95,HOLD,down,1457.4,True,high,9,False,2020-04-24 14:45:01.916288+05:30
13259,48.58970805812059,-8.393625329822555,1427.0,1426.3,HOLD,down,1457.4,True,high,9,False,2020-04-24 14:55:04.783781+05:30
13259,42.76951591836408,0.2787744361989368,1413.85,1418.7,BUY,,1457.4,True,high,9,False,2020-04-24 15:21:01.718405+05:30
