,58.47762453960597,-0.825853055583444,351.25,337.75,NONE,,337.9,False,,0,False,2020-04-24 09:15:02.680364+05:30
,26.314439989904542,-2.745590843832076,335.15,335.1,NONE,,337.9,False,low,1,False,2020-04-24 09:35:01.395175+05:30
,31.840339937013013,5.47800162142731,337.25,338.15,NONE,,337.9,False,,0,False,2020-04-24 09:45:08.550694+05:30
,38.2584216949371,7.815641471533212,337.45,337,NONE,,337.9,False,,0,False,2020-04-24 11:15:04.482013+05:30
,38.95445000454067,1.5945493350283328,337.65,337.85,NONE,,337.9,False,,0,False,2020-04-24 11:25:04.331840+05:30
,38.27040544925598,-2.0512839178832607,337.1,336.4,NONE,,337.9,False,,0,False,2020-04-24 11:35:02.090531+05:30
,38.216566099647814,0.9878256879556062,336.85,336.3,NONE,,337.9,False,,0,False,2020-04-24 11:45:02.054597+05:30
,39.61755093227588,1.8909805235768289,337.25,337.35,NONE,,337.9,False,,0,False,2020-04-24 11:55:03.848267+05:30
,37.82433433801458,-2.124760568807801,336.4,336.6,NONE,,337.9,False,,0,False,2020-04-24 12:05:04.048544+05:30
,39.39620077740938,1.4656875515865693,336.85,337.25,NONE,,337.9,False,,0,False,2020-04-24 12:15:04.786850+05:30
,46.15680980108662,5.533765360308244,338.85,339.05,NONE,,337.9,False,,0,False,2020-04-24 12:25:08.024748+05:30
,52.97131313782566,6.06478181482651,341.25,340.85,NONE,,337.9,False,,0,False,2020-04-24 12:35:14.118369+05:30
,54.25203442163643,2.696322374268945,341.7,341.1,NONE,,337.9,False,,0,False,2020-04-24 12:45:00.842647+05:30
,48.189381756888984,-4.345466138379692,339.6,339.6,NONE,,337.9,False,,0,False,2020-04-24 12:55:06.359367+05:30
,43.73679419917829,-4.729063144398104,337.95,338.1,NONE,,337.9,False,,0,False,2020-04-24 13:05:04.797892+05:30
,49.11013550468857,4.375632576456212,339.75,339.8,NONE,,337.9,False,,0,False,2020-04-24 13:15:08.329177+05:30
,46.51259988970345,-1.867718470810793,338.85,339.8,NONE,,337.9,False,,0,False,2020-04-24 13:25:06.679060+05:30
,48.90905310246896,0.6777143278253632,339.65,339.25,NONE,,337.9,False,,0,False,2020-04-24 13:35:08.574513+05:30
,49.60682076328642,0.5311025655901886,339.85,339.2,NONE,,337.9,False,,0,False,2020-04-24 13:45:05.514170+05:30
,43.20318138851205,-5.700734490008642,337.9,337.35,NONE,,337.9,False,,0,False,2020-04-24 13:55:01.825704+05:30
,38.08111980236999,-2.2978716789633395,335.95,335.25,NONE,,337.9,False,,0,False,2020-04-24 14:05:04.859327+05:30
,34.46826023461959,-1.6705409927587596,334.35,334.7,NONE,,337.9,False,,0,False,2020-04-24 14:15:06.340675+05:30
,29.341946396411814,-6.10957648473655,331.75,332.8,NONE,,337.9,False,low,1,False,2020-04-24 14:25:04.449282+05:30
,33.17169825318551,2.349416605130628,333.15,333.15,NONE,,337.9,False,,0,False,2020-04-24 14:35:01.985075+05:30
,38.28687590803038,4.909483126442282,334.4,334.5,NONE,,337.9,False,,0,False,2020-04-24 14:45:05.030890+05:30
,36.685020716178656,-1.220538672385338,333.8,334.1,NONE,,337.9,False,,0,False,2020-04-24 14:55:05.356858+05:30
